image_id,species_id,observation_id,filename,photographer,upload_date,gps_latitude,gps_longitude,image_category
IMG02646,SP0449,,IMG02646_SP0449.jpg,Pooja Shinde,2026-05-13,19.830702,74.513561,Citizen Submission
IMG02647,SP0263,,IMG02647_SP0263.jpg,Amit Kale,2018-06-17,19.845493,74.509316,Flora
IMG02648,SP0329,,IMG02648_SP0329.jpg,Kirti Kulkarni,2023-06-24,19.848717,74.587974,Citizen Submission
IMG02649,SP0320,,IMG02649_SP0320.jpg,Sneha More,2018-04-16,19.868218,74.571193,Field Survey
IMG02650,SP0384,OBS001624,IMG02650_SP0384.jpg,Sandeep Patil,2025-03-13,19.852647,74.352002,Habitat
IMG02651,SP0146,,IMG02651_SP0146.jpg,Nikhil Deshpande,2023-07-13,19.940239,74.573792,Water Body
IMG02652,SP0392,OBS015077,IMG02652_SP0392.jpg,Rahul Deshpande,2020-01-02,19.863747,74.442248,Flora
IMG02653,SP0049,,IMG02653_SP0049.jpg,Amit Kulkarni,2016-09-13,19.878041,74.594886,Citizen Submission
IMG02654,SP0428,OBS002407,IMG02654_SP0428.jpg,Nikhil Deshpande,2020-10-29,19.82491,74.540642,Flora
IMG02655,SP0265,,IMG02655_SP0265.jpg,Sneha Patil,2020-08-17,19.936945,74.420321,Flora
IMG02656,SP0321,OBS014449,IMG02656_SP0321.jpg,Om Bhosale,2025-07-01,19.929049,74.480796,Habitat
IMG02657,SP0058,,IMG02657_SP0058.jpg,Pooja Shinde,2022-02-17,19.898233,74.455716,Field Survey
IMG02658,SP0032,,IMG02658_SP0032.jpg,Tejas Joshi,2016-11-22,19.922785,74.454441,Water Body
IMG02659,SP0008,OBS004298,IMG02659_SP0008.jpg,Aarti Jadhav,2025-05-05,19.877872,74.522955,Citizen Submission
IMG02660,SP0263,OBS008429,IMG02660_SP0263.jpg,Om Shinde,2023-06-06,19.939171,74.492977,Wildlife
IMG02661,SP0091,OBS001348,IMG02661_SP0091.jpg,Rahul Pawar,2021-01-18,19.870871,74.457774,Water Body
IMG02662,SP0433,OBS001202,IMG02662_SP0433.jpg,Aarti Jadhav,2025-02-11,19.885612,74.414153,Flora
IMG02663,SP0413,,IMG02663_SP0413.jpg,Sneha Patil,2023-09-27,19.888922,74.578311,Citizen Submission
IMG02664,SP0221,OBS000290,IMG02664_SP0221.jpg,Tejas Jadhav,2025-10-03,19.857823,74.573942,Water Body
IMG02665,SP0067,OBS012697,IMG02665_SP0067.jpg,Neha Deshpande,2026-07-03,19.916716,74.454305,Citizen Submission
IMG02666,SP0113,OBS017784,IMG02666_SP0113.jpg,Pooja Shinde,2023-10-11,19.867827,74.370292,Citizen Submission
IMG02667,SP0223,,IMG02667_SP0223.jpg,Sneha Patil,2016-08-29,19.88758,74.591038,Water Body
IMG02668,SP0415,,IMG02668_SP0415.jpg,Tejas Joshi,2020-12-24,19.905984,74.407304,Wildlife
IMG02669,SP0382,,IMG02669_SP0382.jpg,Neha Deshpande,2024-08-10,19.855688,74.520315,Citizen Submission
IMG02670,SP0227,OBS013704,IMG02670_SP0227.jpg,Pooja Shinde,2022-05-09,19.9081,74.557409,Flora
IMG02671,SP0117,OBS012088,IMG02671_SP0117.jpg,Pooja Shinde,2017-02-07,19.807438,74.411628,Flora
IMG02672,SP0047,,IMG02672_SP0047.jpg,Pooja Bhosale,2020-03-19,19.801223,74.493072,Wildlife
IMG02673,SP0434,OBS010750,IMG02673_SP0434.jpg,Priyanka More,2017-10-25,19.820117,74.586472,Citizen Submission
IMG02674,SP0300,OBS003466,IMG02674_SP0300.jpg,Om Bhosale,2021-06-26,19.943632,74.492099,Flora
IMG02675,SP0046,OBS010614,IMG02675_SP0046.jpg,Kirti Kulkarni,2024-06-12,19.820651,74.421748,Flora
IMG02676,SP0343,OBS010546,IMG02676_SP0343.jpg,Om Bhosale,2023-07-17,19.894503,74.592546,Flora
IMG02677,SP0399,OBS010160,IMG02677_SP0399.jpg,Vikram Jadhav,2018-03-26,19.922502,74.544704,Field Survey
IMG02678,SP0078,OBS019560,IMG02678_SP0078.jpg,Pooja Shinde,2018-08-29,19.925198,74.516707,Habitat
IMG02679,SP0395,,IMG02679_SP0395.jpg,Sneha More,2025-08-16,19.898775,74.529527,Field Survey
IMG02680,SP0088,OBS018560,IMG02680_SP0088.jpg,Pooja Shinde,2020-07-23,19.800921,74.471911,Habitat
IMG02681,SP0183,OBS006217,IMG02681_SP0183.jpg,Rahul Pawar,2020-07-15,19.942196,74.416472,Field Survey
IMG02682,SP0259,,IMG02682_SP0259.jpg,Sandeep More,2023-09-13,19.935289,74.511827,Habitat
IMG02683,SP0235,OBS014763,IMG02683_SP0235.jpg,Sandeep More,2021-11-18,19.879621,74.572758,Habitat
IMG02684,SP0295,,IMG02684_SP0295.jpg,Sandeep Patil,2024-10-05,19.843066,74.356638,Field Survey
IMG02685,SP0356,,IMG02685_SP0356.jpg,Nikhil Deshpande,2018-01-16,19.861884,74.58645,Field Survey
IMG02686,SP0201,OBS007902,IMG02686_SP0201.jpg,Rajesh Kale,2022-07-25,19.935502,74.402489,Wildlife
IMG02687,SP0327,,IMG02687_SP0327.jpg,Aarti Jadhav,2021-04-15,19.939242,74.409742,Habitat
IMG02688,SP0285,OBS017905,IMG02688_SP0285.jpg,Rajesh Kulkarni,2023-08-21,19.917513,74.594358,Habitat
IMG02689,SP0041,,IMG02689_SP0041.jpg,Sandeep Patil,2026-08-04,19.871566,74.463444,Flora
IMG02690,SP0082,OBS017391,IMG02690_SP0082.jpg,Amit Kulkarni,2021-06-27,19.873647,74.527741,Habitat
IMG02691,SP0262,,IMG02691_SP0262.jpg,Vikram Jadhav,2022-10-26,19.858635,74.433899,Water Body
IMG02692,SP0107,OBS019194,IMG02692_SP0107.jpg,Vikram Jadhav,2026-05-19,19.865938,74.389091,Citizen Submission
IMG02693,SP0173,,IMG02693_SP0173.jpg,Sneha Patil,2022-01-09,19.885671,74.43889,Field Survey
IMG02694,SP0033,OBS012965,IMG02694_SP0033.jpg,Rajesh Kulkarni,2023-08-23,19.889589,74.578602,Water Body
IMG02695,SP0029,OBS013001,IMG02695_SP0029.jpg,Swati Shinde,2019-03-09,19.839281,74.565983,Citizen Submission
IMG02696,SP0096,OBS012644,IMG02696_SP0096.jpg,Rahul Deshpande,2017-04-08,19.897359,74.523448,Habitat
IMG02697,SP0328,OBS005321,IMG02697_SP0328.jpg,Sneha Patil,2019-11-03,19.867249,74.48571,Water Body
IMG02698,SP0382,OBS015376,IMG02698_SP0382.jpg,Sandeep More,2024-04-13,19.852134,74.460819,Flora
IMG02699,SP0172,OBS013137,IMG02699_SP0172.jpg,Nikhil Pawar,2017-04-14,19.858716,74.40663,Citizen Submission
IMG02700,SP0388,,IMG02700_SP0388.jpg,Sneha More,2023-07-18,19.902095,74.520632,Wildlife
IMG02701,SP0360,OBS000271,IMG02701_SP0360.jpg,Swati Bhosale,2017-02-11,19.886903,74.57979,Wildlife
IMG02702,SP0448,OBS011210,IMG02702_SP0448.jpg,Aarti Jadhav,2021-04-21,19.934221,74.593724,Citizen Submission
IMG02703,SP0198,,IMG02703_SP0198.jpg,Rahul Deshpande,2023-05-10,19.814094,74.592653,Water Body
IMG02704,SP0103,,IMG02704_SP0103.jpg,Om Bhosale,2017-11-16,19.857464,74.555724,Habitat
IMG02705,SP0150,,IMG02705_SP0150.jpg,Neha Pawar,2022-12-22,19.874787,74.453991,Water Body
IMG02706,SP0343,OBS019271,IMG02706_SP0343.jpg,Swati Shinde,2021-06-25,19.903493,74.366569,Field Survey
IMG02707,SP0378,OBS008239,IMG02707_SP0378.jpg,Swati Bhosale,2019-12-09,19.897995,74.40597,Flora
IMG02708,SP0053,OBS005292,IMG02708_SP0053.jpg,Neha Pawar,2018-07-23,19.935542,74.390515,Citizen Submission
IMG02709,SP0171,OBS016163,IMG02709_SP0171.jpg,Amit Kale,2022-02-21,19.808358,74.509314,Habitat
IMG02710,SP0351,,IMG02710_SP0351.jpg,Vikram Joshi,2023-04-27,19.871698,74.430185,Flora
IMG02711,SP0118,OBS010004,IMG02711_SP0118.jpg,Aarti Joshi,2017-01-28,19.927415,74.556541,Water Body
IMG02712,SP0138,OBS018241,IMG02712_SP0138.jpg,Pooja Shinde,2025-05-20,19.879691,74.429157,Field Survey
IMG02713,SP0304,OBS018654,IMG02713_SP0304.jpg,Pooja Shinde,2026-05-12,19.867171,74.353923,Wildlife
IMG02714,SP0027,OBS013251,IMG02714_SP0027.jpg,Nikhil Pawar,2019-08-27,19.88741,74.4289,Water Body
IMG02715,SP0326,OBS019537,IMG02715_SP0326.jpg,Kirti Kulkarni,2019-11-23,19.867914,74.430785,Field Survey
IMG02716,SP0179,OBS015481,IMG02716_SP0179.jpg,Sandeep Patil,2020-11-19,19.845115,74.454225,Water Body
IMG02717,SP0345,OBS004092,IMG02717_SP0345.jpg,Swati Bhosale,2022-11-16,19.929708,74.38387,Flora
IMG02718,SP0443,OBS008174,IMG02718_SP0443.jpg,Neha Pawar,2020-05-19,19.847211,74.439022,Wildlife
IMG02719,SP0099,OBS001096,IMG02719_SP0099.jpg,Om Bhosale,2023-07-08,19.877967,74.472858,Water Body
IMG02720,SP0409,OBS012645,IMG02720_SP0409.jpg,Sneha More,2025-04-26,19.872678,74.404134,Water Body
IMG02721,SP0191,,IMG02721_SP0191.jpg,Priyanka More,2019-02-27,19.833436,74.373596,Flora
IMG02722,SP0225,OBS006371,IMG02722_SP0225.jpg,Pooja Shinde,2024-12-15,19.878625,74.48562,Habitat
IMG02723,SP0080,OBS007289,IMG02723_SP0080.jpg,Neha Pawar,2018-10-31,19.868124,74.574616,Habitat
IMG02724,SP0164,,IMG02724_SP0164.jpg,Sneha Patil,2018-01-31,19.928153,74.500369,Citizen Submission
IMG02725,SP0457,OBS005594,IMG02725_SP0457.jpg,Priyanka Patil,2024-02-07,19.893918,74.550479,Citizen Submission
IMG02726,SP0012,OBS008254,IMG02726_SP0012.jpg,Amit Kulkarni,2023-04-23,19.8062,74.541097,Wildlife
IMG02727,SP0180,,IMG02727_SP0180.jpg,Sandeep More,2018-06-24,19.941796,74.414482,Field Survey
IMG02728,SP0245,OBS015273,IMG02728_SP0245.jpg,Aarti Jadhav,2020-09-01,19.881844,74.418386,Flora
IMG02729,SP0281,OBS010669,IMG02729_SP0281.jpg,Rahul Deshpande,2017-09-22,19.914192,74.465606,Habitat
IMG02730,SP0425,OBS007662,IMG02730_SP0425.jpg,Kirti Kale,2018-03-24,19.933124,74.485568,Wildlife
IMG02731,SP0272,,IMG02731_SP0272.jpg,Sandeep Patil,2026-02-04,19.902429,74.568499,Citizen Submission
IMG02732,SP0362,OBS015560,IMG02732_SP0362.jpg,Sneha Patil,2020-07-03,19.862939,74.410036,Water Body
IMG02733,SP0200,,IMG02733_SP0200.jpg,Sneha Patil,2017-12-22,19.904577,74.373361,Wildlife
IMG02734,SP0204,,IMG02734_SP0204.jpg,Sandeep Patil,2020-02-03,19.932949,74.593759,Flora
IMG02735,SP0106,OBS019733,IMG02735_SP0106.jpg,Pooja Shinde,2020-08-16,19.885043,74.579763,Field Survey
IMG02736,SP0226,OBS011482,IMG02736_SP0226.jpg,Swati Shinde,2025-10-15,19.865554,74.547145,Flora
IMG02737,SP0240,,IMG02737_SP0240.jpg,Neha Deshpande,2018-07-12,19.935839,74.536625,Habitat
IMG02738,SP0253,OBS006902,IMG02738_SP0253.jpg,Swati Bhosale,2026-04-17,19.853828,74.447507,Field Survey
IMG02739,SP0106,OBS005633,IMG02739_SP0106.jpg,Priyanka More,2026-04-08,19.923483,74.461147,Wildlife
IMG02740,SP0403,,IMG02740_SP0403.jpg,Swati Bhosale,2021-10-14,19.870293,74.409941,Field Survey
IMG02741,SP0169,OBS011116,IMG02741_SP0169.jpg,Sneha Patil,2024-02-20,19.928651,74.385985,Citizen Submission
IMG02742,SP0125,OBS012843,IMG02742_SP0125.jpg,Amit Kale,2020-03-24,19.834752,74.411125,Field Survey
IMG02743,SP0306,,IMG02743_SP0306.jpg,Rajesh Kulkarni,2022-04-19,19.810817,74.509806,Habitat
IMG02744,SP0278,OBS013830,IMG02744_SP0278.jpg,Aarti Jadhav,2017-07-10,19.824278,74.426341,Water Body
IMG02745,SP0333,OBS000564,IMG02745_SP0333.jpg,Rahul Deshpande,2016-08-29,19.890794,74.357017,Flora
IMG02746,SP0050,,IMG02746_SP0050.jpg,Kirti Kale,2023-10-17,19.93187,74.542832,Water Body
IMG02747,SP0308,,IMG02747_SP0308.jpg,Om Shinde,2023-10-10,19.839824,74.591707,Flora
IMG02748,SP0183,OBS007352,IMG02748_SP0183.jpg,Pooja Shinde,2020-03-29,19.868173,74.429836,Water Body
IMG02749,SP0157,OBS006293,IMG02749_SP0157.jpg,Kirti Kale,2023-04-06,19.849811,74.388757,Wildlife
IMG02750,SP0170,OBS002697,IMG02750_SP0170.jpg,Rahul Pawar,2023-06-27,19.827113,74.551375,Flora
IMG02751,SP0062,OBS012422,IMG02751_SP0062.jpg,Vikram Joshi,2019-12-07,19.81484,74.524884,Wildlife
IMG02752,SP0420,,IMG02752_SP0420.jpg,Tejas Jadhav,2016-11-22,19.859638,74.381805,Wildlife
IMG02753,SP0073,OBS011358,IMG02753_SP0073.jpg,Rahul Deshpande,2019-11-06,19.876832,74.51803,Flora
IMG02754,SP0118,,IMG02754_SP0118.jpg,Om Bhosale,2025-02-03,19.875671,74.553715,Citizen Submission
IMG02755,SP0239,OBS014770,IMG02755_SP0239.jpg,Vikram Joshi,2021-01-03,19.948558,74.532873,Wildlife
IMG02756,SP0216,OBS013426,IMG02756_SP0216.jpg,Sandeep More,2018-06-26,19.905055,74.397942,Field Survey
IMG02757,SP0457,,IMG02757_SP0457.jpg,Tejas Jadhav,2022-01-07,19.826697,74.541304,Wildlife
IMG02758,SP0378,OBS002250,IMG02758_SP0378.jpg,Amit Kale,2021-06-01,19.83843,74.472501,Citizen Submission
IMG02759,SP0418,OBS008624,IMG02759_SP0418.jpg,Neha Pawar,2019-11-11,19.882549,74.516981,Wildlife
IMG02760,SP0344,,IMG02760_SP0344.jpg,Swati Bhosale,2021-02-20,19.839632,74.387319,Field Survey
IMG02761,SP0248,,IMG02761_SP0248.jpg,Sandeep Patil,2017-04-05,19.909455,74.555116,Habitat
IMG02762,SP0277,OBS006344,IMG02762_SP0277.jpg,Kirti Kale,2018-05-08,19.897856,74.534103,Water Body
IMG02763,SP0026,OBS007299,IMG02763_SP0026.jpg,Priyanka Patil,2018-06-25,19.843078,74.564394,Field Survey
IMG02764,SP0374,OBS011819,IMG02764_SP0374.jpg,Rajesh Kale,2025-01-06,19.825123,74.412144,Water Body
IMG02765,SP0157,OBS002095,IMG02765_SP0157.jpg,Rahul Deshpande,2018-08-27,19.810808,74.418388,Wildlife
IMG02766,SP0117,OBS010787,IMG02766_SP0117.jpg,Rahul Deshpande,2023-02-12,19.859546,74.573416,Habitat
IMG02767,SP0220,OBS002644,IMG02767_SP0220.jpg,Swati Shinde,2025-10-17,19.912619,74.376757,Field Survey
IMG02768,SP0218,OBS008785,IMG02768_SP0218.jpg,Priyanka More,2020-06-12,19.836012,74.543888,Water Body
IMG02769,SP0288,OBS012085,IMG02769_SP0288.jpg,Kirti Kale,2018-02-09,19.906634,74.47521,Habitat
IMG02770,SP0107,OBS001368,IMG02770_SP0107.jpg,Sneha Patil,2024-03-16,19.922394,74.555137,Wildlife
IMG02771,SP0389,,IMG02771_SP0389.jpg,Nikhil Pawar,2019-06-29,19.813681,74.366392,Water Body
IMG02772,SP0281,OBS016342,IMG02772_SP0281.jpg,Pooja Shinde,2020-06-11,19.909154,74.595691,Flora
IMG02773,SP0035,OBS009867,IMG02773_SP0035.jpg,Neha Pawar,2020-10-08,19.810259,74.574053,Wildlife
IMG02774,SP0175,OBS001024,IMG02774_SP0175.jpg,Rajesh Kale,2017-02-25,19.862124,74.560967,Flora
IMG02775,SP0300,,IMG02775_SP0300.jpg,Vikram Joshi,2022-07-13,19.859013,74.454135,Flora
IMG02776,SP0320,OBS009718,IMG02776_SP0320.jpg,Sandeep More,2022-07-03,19.854092,74.426632,Field Survey
IMG02777,SP0137,OBS018276,IMG02777_SP0137.jpg,Rahul Pawar,2025-07-25,19.82348,74.488239,Field Survey
IMG02778,SP0076,OBS012238,IMG02778_SP0076.jpg,Nikhil Pawar,2018-10-15,19.921376,74.463331,Wildlife
IMG02779,SP0306,OBS000519,IMG02779_SP0306.jpg,Sneha More,2022-03-30,19.882077,74.460097,Field Survey
IMG02780,SP0237,OBS002211,IMG02780_SP0237.jpg,Amit Kulkarni,2017-10-18,19.852866,74.575401,Field Survey
IMG02781,SP0406,,IMG02781_SP0406.jpg,Amit Kulkarni,2019-04-17,19.863106,74.442916,Flora
IMG02782,SP0313,OBS010488,IMG02782_SP0313.jpg,Kirti Kulkarni,2023-07-27,19.905352,74.435183,Field Survey
IMG02783,SP0245,OBS010346,IMG02783_SP0245.jpg,Tejas Jadhav,2018-02-20,19.914074,74.531167,Wildlife
IMG02784,SP0367,OBS012591,IMG02784_SP0367.jpg,Priyanka More,2023-05-24,19.84886,74.527846,Water Body
IMG02785,SP0170,OBS008273,IMG02785_SP0170.jpg,Priyanka Patil,2024-04-21,19.943029,74.384969,Water Body
IMG02786,SP0336,OBS013207,IMG02786_SP0336.jpg,Kirti Kulkarni,2022-10-25,19.880178,74.524598,Field Survey
IMG02787,SP0344,OBS002065,IMG02787_SP0344.jpg,Vikram Jadhav,2018-02-21,19.846835,74.542916,Habitat
IMG02788,SP0112,,IMG02788_SP0112.jpg,Vikram Joshi,2022-06-03,19.829758,74.416453,Flora
IMG02789,SP0101,OBS014951,IMG02789_SP0101.jpg,Aarti Joshi,2021-12-01,19.93935,74.400873,Wildlife
IMG02790,SP0132,OBS001040,IMG02790_SP0132.jpg,Sneha More,2020-12-28,19.825804,74.353906,Field Survey
IMG02791,SP0226,OBS006285,IMG02791_SP0226.jpg,Priyanka Patil,2026-04-26,19.884902,74.356591,Citizen Submission
IMG02792,SP0230,OBS009491,IMG02792_SP0230.jpg,Kirti Kale,2019-09-07,19.81105,74.492628,Field Survey
IMG02793,SP0217,OBS008166,IMG02793_SP0217.jpg,Tejas Jadhav,2020-01-10,19.922969,74.396276,Water Body
IMG02794,SP0312,,IMG02794_SP0312.jpg,Tejas Joshi,2023-05-22,19.935957,74.478683,Wildlife
IMG02795,SP0345,OBS017961,IMG02795_SP0345.jpg,Amit Kulkarni,2025-07-07,19.822442,74.585465,Citizen Submission
IMG02796,SP0044,OBS011581,IMG02796_SP0044.jpg,Pooja Shinde,2025-11-06,19.913546,74.385303,Habitat
IMG02797,SP0232,OBS008012,IMG02797_SP0232.jpg,Pooja Shinde,2026-02-03,19.827788,74.586927,Flora
IMG02798,SP0141,OBS006407,IMG02798_SP0141.jpg,Om Bhosale,2016-11-20,19.914142,74.576278,Habitat
IMG02799,SP0312,OBS013769,IMG02799_SP0312.jpg,Aarti Jadhav,2023-09-12,19.829957,74.448045,Habitat
IMG02800,SP0002,,IMG02800_SP0002.jpg,Amit Kale,2024-07-02,19.94987,74.538124,Wildlife
IMG02801,SP0062,,IMG02801_SP0062.jpg,Priyanka Patil,2019-12-08,19.833701,74.497498,Field Survey
IMG02802,SP0216,,IMG02802_SP0216.jpg,Rajesh Kulkarni,2018-06-03,19.886142,74.391944,Wildlife
IMG02803,SP0186,OBS009884,IMG02803_SP0186.jpg,Rajesh Kale,2023-07-18,19.838885,74.471173,Field Survey
IMG02804,SP0135,OBS010583,IMG02804_SP0135.jpg,Sandeep More,2022-01-02,19.872097,74.555256,Habitat
IMG02805,SP0078,OBS000241,IMG02805_SP0078.jpg,Om Bhosale,2023-05-15,19.904502,74.568194,Flora
IMG02806,SP0063,,IMG02806_SP0063.jpg,Aarti Jadhav,2025-02-09,19.888251,74.392898,Wildlife
IMG02807,SP0207,,IMG02807_SP0207.jpg,Sneha Patil,2018-05-24,19.948173,74.479322,Field Survey
IMG02808,SP0406,,IMG02808_SP0406.jpg,Aarti Joshi,2022-12-27,19.83836,74.354459,Field Survey
IMG02809,SP0311,OBS015867,IMG02809_SP0311.jpg,Neha Pawar,2023-06-17,19.887286,74.431727,Field Survey
IMG02810,SP0058,OBS011372,IMG02810_SP0058.jpg,Rajesh Kale,2026-03-23,19.892963,74.450801,Citizen Submission
IMG02811,SP0418,OBS015686,IMG02811_SP0418.jpg,Rahul Deshpande,2018-01-01,19.943601,74.38954,Habitat
IMG02812,SP0249,OBS002629,IMG02812_SP0249.jpg,Swati Shinde,2025-02-20,19.84,74.41462,Wildlife
IMG02813,SP0096,,IMG02813_SP0096.jpg,Sneha More,2017-12-09,19.822331,74.545937,Water Body
IMG02814,SP0203,OBS007893,IMG02814_SP0203.jpg,Rahul Pawar,2025-12-10,19.841992,74.572208,Wildlife
IMG02815,SP0246,,IMG02815_SP0246.jpg,Sandeep Patil,2023-03-07,19.852681,74.522562,Wildlife
IMG02816,SP0459,,IMG02816_SP0459.jpg,Pooja Bhosale,2018-06-21,19.915715,74.505862,Flora
IMG02817,SP0370,OBS008100,IMG02817_SP0370.jpg,Om Shinde,2024-06-18,19.867597,74.592912,Wildlife
IMG02818,SP0343,OBS015072,IMG02818_SP0343.jpg,Swati Bhosale,2017-01-28,19.910665,74.475529,Flora
IMG02819,SP0235,,IMG02819_SP0235.jpg,Swati Bhosale,2020-02-08,19.882683,74.403739,Field Survey
IMG02820,SP0234,OBS001724,IMG02820_SP0234.jpg,Pooja Shinde,2019-12-22,19.928914,74.469775,Flora
IMG02821,SP0178,OBS002735,IMG02821_SP0178.jpg,Vikram Joshi,2023-02-17,19.801186,74.4567,Wildlife
IMG02822,SP0210,OBS005853,IMG02822_SP0210.jpg,Amit Kulkarni,2017-09-05,19.896252,74.469708,Water Body
IMG02823,SP0343,OBS000024,IMG02823_SP0343.jpg,Om Bhosale,2025-10-27,19.860269,74.585155,Flora
IMG02824,SP0339,,IMG02824_SP0339.jpg,Nikhil Pawar,2020-12-26,19.918632,74.383657,Flora
IMG02825,SP0239,,IMG02825_SP0239.jpg,Swati Bhosale,2026-05-21,19.821846,74.50188,Field Survey
IMG02826,SP0354,OBS011565,IMG02826_SP0354.jpg,Sandeep Patil,2021-04-09,19.910212,74.386006,Habitat
IMG02827,SP0357,OBS013396,IMG02827_SP0357.jpg,Vikram Joshi,2025-11-19,19.820207,74.521926,Water Body
IMG02828,SP0431,OBS010781,IMG02828_SP0431.jpg,Pooja Bhosale,2018-04-02,19.826272,74.369377,Citizen Submission
IMG02829,SP0350,OBS010016,IMG02829_SP0350.jpg,Kirti Kulkarni,2021-12-31,19.820425,74.380227,Flora
IMG02830,SP0055,OBS002561,IMG02830_SP0055.jpg,Swati Shinde,2025-08-20,19.869084,74.418617,Water Body
IMG02831,SP0083,,IMG02831_SP0083.jpg,Vikram Joshi,2025-06-27,19.902027,74.562457,Field Survey
IMG02832,SP0422,OBS009013,IMG02832_SP0422.jpg,Swati Bhosale,2026-06-11,19.809622,74.367493,Field Survey
IMG02833,SP0084,,IMG02833_SP0084.jpg,Vikram Joshi,2017-10-13,19.907055,74.375663,Flora
IMG02834,SP0047,OBS005756,IMG02834_SP0047.jpg,Amit Kale,2024-06-02,19.841052,74.421906,Field Survey
IMG02835,SP0182,,IMG02835_SP0182.jpg,Priyanka More,2019-09-26,19.839447,74.489141,Habitat
IMG02836,SP0115,,IMG02836_SP0115.jpg,Swati Bhosale,2020-04-22,19.898328,74.571745,Wildlife
IMG02837,SP0273,OBS010659,IMG02837_SP0273.jpg,Amit Kulkarni,2026-02-18,19.885845,74.557482,Citizen Submission
IMG02838,SP0256,,IMG02838_SP0256.jpg,Aarti Joshi,2022-04-30,19.82102,74.359703,Wildlife
IMG02839,SP0269,OBS019926,IMG02839_SP0269.jpg,Kirti Kale,2021-07-06,19.841267,74.411323,Citizen Submission
IMG02840,SP0023,OBS014656,IMG02840_SP0023.jpg,Vikram Joshi,2023-05-22,19.870018,74.435863,Citizen Submission
IMG02841,SP0283,OBS003741,IMG02841_SP0283.jpg,Aarti Jadhav,2016-08-23,19.846882,74.510012,Flora
IMG02842,SP0012,OBS013035,IMG02842_SP0012.jpg,Vikram Jadhav,2017-10-25,19.84696,74.494423,Habitat
IMG02843,SP0190,OBS017380,IMG02843_SP0190.jpg,Sneha Patil,2020-09-29,19.888067,74.472778,Water Body
IMG02844,SP0431,OBS010423,IMG02844_SP0431.jpg,Rahul Pawar,2017-11-28,19.810015,74.44657,Citizen Submission
IMG02845,SP0095,,IMG02845_SP0095.jpg,Om Bhosale,2020-08-23,19.949329,74.519951,Field Survey
IMG02846,SP0274,,IMG02846_SP0274.jpg,Om Bhosale,2022-08-13,19.896177,74.446495,Citizen Submission
IMG02847,SP0227,OBS004357,IMG02847_SP0227.jpg,Rahul Pawar,2024-07-04,19.875162,74.589968,Wildlife
IMG02848,SP0071,OBS009621,IMG02848_SP0071.jpg,Pooja Bhosale,2024-03-21,19.886462,74.353224,Water Body
IMG02849,SP0199,OBS011534,IMG02849_SP0199.jpg,Swati Bhosale,2016-10-08,19.862245,74.582524,Citizen Submission
IMG02850,SP0260,OBS013337,IMG02850_SP0260.jpg,Sneha Patil,2023-11-06,19.821031,74.555962,Habitat
IMG02851,SP0216,,IMG02851_SP0216.jpg,Amit Kale,2025-01-17,19.812187,74.352865,Water Body
IMG02852,SP0178,OBS010850,IMG02852_SP0178.jpg,Vikram Joshi,2025-07-16,19.813745,74.452593,Flora
IMG02853,SP0243,,IMG02853_SP0243.jpg,Pooja Bhosale,2020-03-16,19.935205,74.35576,Field Survey
IMG02854,SP0314,OBS019818,IMG02854_SP0314.jpg,Kirti Kale,2021-03-22,19.839461,74.444056,Water Body
IMG02855,SP0291,OBS019279,IMG02855_SP0291.jpg,Swati Bhosale,2023-07-04,19.948664,74.378815,Wildlife
IMG02856,SP0119,OBS017969,IMG02856_SP0119.jpg,Pooja Shinde,2022-05-06,19.945829,74.548086,Field Survey
IMG02857,SP0011,,IMG02857_SP0011.jpg,Rajesh Kulkarni,2025-10-25,19.927388,74.59846,Field Survey
IMG02858,SP0445,OBS000529,IMG02858_SP0445.jpg,Swati Shinde,2021-06-11,19.820604,74.425347,Flora
IMG02859,SP0145,,IMG02859_SP0145.jpg,Pooja Shinde,2023-10-13,19.928018,74.5054,Habitat
IMG02860,SP0441,,IMG02860_SP0441.jpg,Rahul Pawar,2017-12-31,19.85801,74.415295,Wildlife
IMG02861,SP0055,OBS019325,IMG02861_SP0055.jpg,Neha Pawar,2020-02-16,19.849209,74.52613,Citizen Submission
IMG02862,SP0411,OBS007664,IMG02862_SP0411.jpg,Priyanka Patil,2022-06-17,19.807176,74.411378,Wildlife
IMG02863,SP0337,OBS018479,IMG02863_SP0337.jpg,Pooja Bhosale,2023-01-07,19.901763,74.430756,Field Survey
IMG02864,SP0038,OBS012406,IMG02864_SP0038.jpg,Vikram Joshi,2024-07-07,19.827377,74.533264,Wildlife
IMG02865,SP0424,OBS016784,IMG02865_SP0424.jpg,Vikram Joshi,2024-06-23,19.918246,74.545056,Flora
IMG02866,SP0109,,IMG02866_SP0109.jpg,Neha Pawar,2018-05-09,19.944065,74.59365,Habitat
IMG02867,SP0186,OBS019809,IMG02867_SP0186.jpg,Pooja Shinde,2025-07-05,19.916448,74.495866,Water Body
IMG02868,SP0144,,IMG02868_SP0144.jpg,Sandeep Patil,2021-05-20,19.914465,74.53009,Wildlife
IMG02869,SP0386,OBS000374,IMG02869_SP0386.jpg,Rajesh Kulkarni,2021-10-28,19.944772,74.509941,Field Survey
IMG02870,SP0300,OBS019708,IMG02870_SP0300.jpg,Om Shinde,2016-10-24,19.844871,74.518432,Field Survey
